latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
7.57532,23.9828,316.78,1.84,1.33,2024-02-03,2036,T,94,6.1NRT,290.5,35.36,N
7.57323,23.96664,320.01,1.83,1.33,2024-02-03,2036,T,100,6.1NRT,291.1,42.51,N
7.58493,23.965,317.75,1.83,1.33,2024-02-03,2036,T,96,6.1NRT,291.3,37.13,N
7.58282,23.94887,313.3,1.83,1.32,2024-02-03,2036,T,64,6.1NRT,289.12,27.5,N
7.15393,20.74167,300.32,1.11,1.05,2024-02-03,2036,T,25,6.1NRT,290.03,4.02,N
7.59664,23.96342,321.96,1.83,1.33,2024-02-03,2036,T,100,6.1NRT,290.36,47.06,N
7.21827,21.14297,301.75,1.17,1.07,2024-02-03,2036,T,44,6.1NRT,290.72,5.37,N
7.61051,23.97806,305.46,1.84,1.33,2024-02-03,2036,T,30,6.1NRT,289.44,14.52,N
6.74418,17.60268,310.8,1.04,1.02,2024-02-03,2036,T,81,6.1NRT,288,11.15,N
7.60593,23.97293,309.26,1.84,1.33,2024-02-03,2036,T,53,6.1NRT,290.26,20.81,N
7.13449,20.33516,303.56,1.07,1.03,2024-02-03,2036,T,56,6.1NRT,291.12,6.1,N
7.13322,20.3257,308.13,1.07,1.03,2024-02-03,2036,T,74,6.1NRT,290.31,9.2,N
7.01499,19.2622,303.47,1.01,1,2024-02-03,2036,T,55,6.1NRT,288.81,5.96,N
6.88237,18.25066,308.4,1.01,1,2024-02-03,2036,T,74,6.1NRT,290.18,8.66,N
7.70005,24.14567,303,1.9,1.35,2024-02-03,2036,T,53,6.1NRT,289.07,13.33,N
7.32532,21.0012,302.31,1.15,1.07,2024-02-03,2036,T,48,6.1NRT,289.85,5.77,N
7.33339,20.9897,300.68,1.15,1.07,2024-02-03,2036,T,27,6.1NRT,290.26,4.82,N
7.4481,21.55281,300.1,1.24,1.1,2024-02-03,2036,T,17,6.1NRT,289.48,5.41,N
7.56138,21.71193,328.04,1.27,1.12,2024-02-03,2036,T,100,6.1NRT,287.82,38.54,N
7.55986,21.70065,310.46,1.26,1.12,2024-02-03,2036,T,80,6.1NRT,286.35,14.5,N
7.34778,19.94047,302.42,1.04,1.02,2024-02-03,2036,T,33,6.1NRT,290.63,4.31,N
7.36527,19.93157,307.06,1.04,1.02,2024-02-03,2036,T,70,6.1NRT,290.8,8.2,N
7.83588,23.34191,338.52,1.66,1.27,2024-02-03,2036,T,100,6.1NRT,294.68,83.48,N
7.83399,23.32725,319.35,1.65,1.26,2024-02-03,2036,T,98,6.1NRT,293.39,32.74,N
7.92614,23.86198,307.51,1.82,1.32,2024-02-03,2036,T,72,6.1NRT,290.02,18.69,N
7.86016,23.35351,304.36,1.66,1.27,2024-02-03,2036,T,44,6.1NRT,292.44,9.57,N
7.85823,23.33874,303.36,1.66,1.27,2024-02-03,2036,T,13,6.1NRT,292.91,7.96,N
7.53932,20.93855,308.99,1.15,1.07,2024-02-03,2036,T,76,6.1NRT,291.36,9.22,N
7.58429,21.05669,303.8,1.16,1.07,2024-02-03,2036,T,57,6.1NRT,291.82,6.05,N
7.55514,20.84372,304.74,1.13,1.06,2024-02-03,2036,T,61,6.1NRT,292.53,6.66,N
6.47427,12.57328,303.2,2.22,1.44,2024-02-03,2036,T,54,6.1NRT,289.99,17.85,N
8.05204,23.33077,307.01,1.67,1.27,2024-02-03,2036,T,70,6.1NRT,290.61,15.14,N
8.05011,23.31602,319.59,1.66,1.27,2024-02-03,2036,T,99,6.1NRT,291.47,35.87,N
7.7376,19.82635,307.11,1.04,1.02,2024-02-03,2036,T,70,6.1NRT,293.06,6.56,N
7.73634,19.81712,313.64,1.04,1.02,2024-02-03,2036,T,88,6.1NRT,293.31,11.68,N
7.10406,14.85163,303.82,1.45,1.19,2024-02-03,2036,T,57,6.1NRT,292.05,9.56,N
7.33699,15.7878,302.5,1.25,1.11,2024-02-03,2036,T,49,6.1NRT,290.74,7.21,N
7.38321,15.61519,307.06,1.28,1.12,2024-02-03,2036,T,70,6.1NRT,291.21,10.75,N
8.0031,19.20883,305.71,1.01,1.01,2024-02-03,2036,T,56,6.1NRT,292.33,5.97,N
8.00186,19.19986,369.87,1.01,1.01,2024-02-03,2036,T,100,6.1NRT,296.7,117.15,N
8.01198,19.20756,307.78,1.01,1.01,2024-02-03,2036,T,71,6.1NRT,291.32,7.31,N
8.01074,19.1986,355.58,1.01,1.01,2024-02-03,2036,T,100,6.1NRT,293.46,75.59,N
8.01962,19.19733,318.49,1.01,1.01,2024-02-03,2036,T,97,6.1NRT,290.16,15.69,N
8.10601,19.75935,305.82,1.04,1.02,2024-02-03,2036,T,66,6.1NRT,293.92,5.81,N
8.35933,20.66661,309.86,1.13,1.06,2024-02-03,2036,T,79,6.1NRT,293.11,10.22,N
8.14245,19.02792,304.2,1.01,1,2024-02-03,2036,T,59,6.1NRT,292.32,5.48,N
8.41957,20.71354,304.32,1.14,1.06,2024-02-03,2036,T,59,6.1NRT,291.32,6.77,N
8.34138,20.13468,301.32,1.08,1.04,2024-02-03,2036,T,40,6.1NRT,290.72,5.23,N
8.61095,21.99889,302.68,1.36,1.16,2024-02-03,2036,T,51,6.1NRT,291.11,7.61,N
8.80749,22.96807,302.41,1.61,1.25,2024-02-03,2036,T,49,6.1NRT,286.71,11.87,N
7.67427,14.75266,302.87,1.44,1.19,2024-02-03,2036,T,41,6.1NRT,289.36,8.76,N
7.68469,14.75096,304.54,1.44,1.19,2024-02-03,2036,T,60,6.1NRT,289.06,10.36,N
8.08879,17.20357,302.67,1.05,1.02,2024-02-03,2036,T,51,6.1NRT,291.32,5.58,N
7.99887,15.00408,302.33,1.37,1.16,2024-02-03,2036,T,48,6.1NRT,291.32,7.28,N
7.99704,14.99172,301.96,1.37,1.16,2024-02-03,2036,T,46,6.1NRT,291.19,6.7,N
8.23999,16.14867,301.86,1.16,1.07,2024-02-03,2038,T,45,6.1NRT,291.82,5.59,N
8.95359,20.03543,302.27,1.08,1.04,2024-02-03,2038,T,37,6.1NRT,291.1,4.52,N
8.9523,20.02585,302.15,1.08,1.04,2024-02-03,2038,T,42,6.1NRT,291.59,4.57,N
8.36849,14.86909,304.27,1.38,1.16,2024-02-03,2038,T,59,6.1NRT,290.33,9.14,N
7.99877,11.57581,302.62,2.5,1.52,2024-02-03,2038,T,50,6.1NRT,292.56,15.37,N
9.36987,18.43235,302.16,1,1,2024-02-03,2038,T,47,6.1NRT,291.62,4.7,N
8.87355,14.362,303.87,1.47,1.2,2024-02-03,2038,T,57,6.1NRT,290.07,9.97,N
10.56774,25.54631,303.89,2.73,1.58,2024-02-03,2038,T,57,6.1NRT,288.36,26.23,N
10.55887,25.54163,307.73,2.73,1.58,2024-02-03,2038,T,72,6.1NRT,288.84,37.52,N
10.14983,21.43908,300.96,1.31,1.14,2024-02-03,2038,T,36,6.1NRT,290.8,5.87,N
10.14832,21.42734,313.18,1.31,1.14,2024-02-03,2038,T,87,6.1NRT,292.26,17.64,N
10.14681,21.41564,311.69,1.31,1.14,2024-02-03,2038,T,83,6.1NRT,292.68,15.45,N
9.54407,15.90706,307.05,1.16,1.07,2024-02-03,2038,T,70,6.1NRT,291.83,9.17,N
10.10995,19.59865,300.79,1.06,1.03,2024-02-03,2038,T,34,6.1NRT,288.68,5.72,N
9.68489,16.13181,303.4,1.12,1.06,2024-02-03,2038,T,55,6.1NRT,291.64,6.11,N
10.70681,22.85832,304,1.68,1.28,2024-02-03,2038,T,58,6.1NRT,290.77,12.88,N
10.51866,19.49116,305.67,1.06,1.03,2024-02-03,2038,T,65,6.1NRT,290.31,7.14,N
10.33981,17.60475,307.66,1.01,1,2024-02-03,2038,T,72,6.1NRT,294.93,6.28,N
10.92123,18.99408,305.84,1.03,1.01,2024-02-03,2038,T,60,6.1NRT,291.57,6.02,N
10.94164,19.00993,307.9,1.03,1.01,2024-02-03,2038,T,73,6.1NRT,292.76,7.41,N
10.94039,19.00071,303.7,1.03,1.01,2024-02-03,2038,T,47,6.1NRT,292.26,4.61,N
10.48866,15.4277,303.27,1.19,1.09,2024-02-03,2038,T,54,6.1NRT,288.04,8.15,N
10.50934,15.40793,301.66,1.2,1.09,2024-02-03,2038,T,43,6.1NRT,285.91,7.24,N
11.59538,20.02711,303.97,1.14,1.06,2024-02-03,2038,T,36,6.1NRT,290.8,5.95,N
11.60179,20.03037,303.15,1.14,1.06,2024-02-03,2038,T,36,6.1NRT,290.85,5.38,N
11.61118,20.02908,307.33,1.14,1.06,2024-02-03,2038,T,71,6.1NRT,290.52,8.91,N
10.95259,15.22064,317.12,1.21,1.09,2024-02-03,2038,T,94,6.1NRT,287.87,21.92,N
10.96221,15.21913,303.46,1.21,1.09,2024-02-03,2038,T,55,6.1NRT,286.72,9.27,N
12.09899,23.27363,306.76,1.9,1.35,2024-02-03,2038,T,69,6.1NRT,291.47,18.46,N
12.09691,23.25695,329.2,1.9,1.35,2024-02-03,2038,T,100,6.1NRT,292.43,71.41,N
12.10884,23.25566,305.64,1.9,1.35,2024-02-03,2038,T,65,6.1NRT,290.31,16.91,N
12.09309,23.26851,303.88,1.9,1.35,2024-02-03,2038,T,57,6.1NRT,291.13,14.04,N
12.10505,23.26743,317.12,1.9,1.35,2024-02-03,2038,T,94,6.1NRT,291.96,38.11,N
12.10308,23.25067,322.81,1.9,1.35,2024-02-03,2038,T,100,6.1NRT,291.15,52.13,N
11.35305,14.94916,301.74,1.24,1.11,2024-02-03,2038,T,44,6.1NRT,283.37,9.55,N
11.93359,18.052,312.44,1,1,2024-02-03,2038,T,85,6.1NRT,294.29,10.56,N
11.94243,18.0507,319.1,1,1,2024-02-03,2038,T,98,6.1NRT,294.49,16.12,N
11.96267,18.00188,307.97,1,1,2024-02-03,2038,T,73,6.1NRT,293.36,7.23,N
11.43167,13.16763,301.51,1.62,1.25,2024-02-03,2038,T,42,6.1NRT,290.9,8.76,N
12.43401,19.49113,309.24,1.1,1.04,2024-02-03,2038,T,77,6.1NRT,291.05,10.24,N
12.34212,17.34097,302.85,1,1,2024-02-03,2038,T,41,6.1NRT,289.56,5.03,N
12.34085,17.33197,309.07,1,1,2024-02-03,2038,T,76,6.1NRT,289.9,9.19,N
12.33957,17.32297,322.22,1,1,2024-02-03,2038,T,100,6.1NRT,289.63,19.99,N
12.34968,17.33065,324.59,1,1,2024-02-03,2038,T,100,6.1NRT,290.25,22.64,N
12.34841,17.32165,315.18,1,1,2024-02-03,2038,T,87,6.1NRT,287.01,13.37,N
12.14183,14.40903,310.81,1.3,1.13,2024-02-03,2038,T,81,6.1NRT,291.31,14.94,N
12.14005,14.39739,341.28,1.3,1.13,2024-02-03,2038,T,100,6.1NRT,292.52,67.74,N
12.15178,14.40742,317.08,1.3,1.13,2024-02-03,2038,T,94,6.1NRT,291.37,22.09,N
12.15002,14.39578,337.11,1.3,1.13,2024-02-03,2038,T,100,6.1NRT,291.82,57.41,N
12.35295,14.31497,304.57,1.31,1.14,2024-02-03,2038,T,61,6.1NRT,289.81,9.71,N
13.16773,14.21201,301.76,1.29,1.13,2024-02-03,2038,T,40,6.1NRT,284.38,9.12,N
13.16932,14.21731,306.26,1.29,1.13,2024-02-03,2038,T,67,6.1NRT,284.56,12.84,N
13.58271,14.78073,330.51,1.19,1.08,2024-02-03,2038,T,100,6.1NRT,289.65,40.74,N
-33.4295,19.64548,301.99,2.45,1.51,2024-02-03,2023,T,46,6.1NRT,290.83,17.22,N
28.90395,20.947,313.36,2.2,1.44,2024-02-03,2042,T,87,6.1NRT,279.42,48.43,N
28.9059,20.9625,304.49,2.21,1.44,2024-02-03,2042,T,60,6.1NRT,279.73,31.58,N
28.90399,20.94034,300.37,2.2,1.44,2024-02-03,2042,T,26,6.1NRT,278.98,24.28,N
28.91271,19.77254,316.12,1.82,1.32,2024-02-03,2042,T,93,6.1NRT,279.1,45.97,N
29.2257,19.69521,301.74,1.82,1.32,2024-02-03,2042,T,39,6.1NRT,278.15,18.96,N
29.23317,19.68852,301.2,1.82,1.32,2024-02-03,2042,T,39,6.1NRT,277.99,19.1,N
30.40165,19.62024,316.18,1.86,1.33,2024-02-03,2042,T,93,6.1NRT,282.36,42.58,N
30.39982,19.60142,323.14,1.86,1.33,2024-02-03,2042,T,100,6.1NRT,282.91,58.69,N
30.40825,19.6132,323.29,1.86,1.33,2024-02-03,2042,T,100,6.1NRT,282.82,59.29,N
30.40653,19.59426,303.57,1.86,1.33,2024-02-03,2042,T,56,6.1NRT,283.03,19.69,N
20.87761,84.9936,304.21,1.42,1.18,2024-02-03,2016,A,59,6.1NRT,289.23,12.29,N
20.87594,85.00688,300.21,1.42,1.18,2024-02-03,2016,A,21,6.1NRT,289.13,8.48,N
20.79374,85.25655,300.21,1.36,1.16,2024-02-03,2016,A,20,6.1NRT,290.1,7.59,N
4.47075,-2.55532,324.8,1.23,1.1,2024-02-03,2214,T,100,6.1NRT,294.25,27.35,N
6.46466,-0.419,300.5,1.86,1.33,2024-02-03,2214,T,27,6.1NRT,288.86,9.12,N
6.47642,-0.42075,301.21,1.86,1.33,2024-02-03,2214,T,34,6.1NRT,290.3,9.92,N
6.47363,-0.41005,305.05,1.86,1.33,2024-02-03,2214,T,54,6.1NRT,290.02,14.33,N
6.93892,-0.11141,305.14,2,1.38,2024-02-03,2214,T,63,6.1NRT,293.27,15.72,N
7.16861,-0.45666,303.76,1.89,1.34,2024-02-03,2214,T,57,6.1NRT,292.01,12.05,N
7.16644,-0.47336,303.79,1.89,1.34,2024-02-03,2214,T,57,6.1NRT,291.83,11.93,N
7.20806,-0.34106,303.55,1.93,1.36,2024-02-03,2214,T,49,6.1NRT,291.82,11.36,N
7.11913,-1.09885,304.1,1.68,1.28,2024-02-03,2214,T,58,6.1NRT,292.24,10.47,N
7.47372,-0.41247,304.58,1.93,1.36,2024-02-03,2214,T,61,6.1NRT,291.69,14.43,N
7.4621,-0.68183,302.88,1.83,1.33,2024-02-03,2214,T,23,6.1NRT,292.43,9.31,N
7.82605,0.38625,304.52,2.26,1.46,2024-02-03,2214,T,60,6.1NRT,292.46,16.2,N
7.32089,-4.34814,311.02,1.07,1.03,2024-02-03,2214,T,81,6.1NRT,292.32,10.88,N
7.41803,-4.50899,305.83,1.06,1.03,2024-02-03,2214,T,66,6.1NRT,291.64,7.12,N
7.06612,-7.22524,304.77,1.05,1.02,2024-02-03,2214,T,62,6.1NRT,293.83,4.67,N
7.86883,-1.50122,302.96,1.61,1.25,2024-02-03,2214,T,52,6.1NRT,292.56,9.04,N
8.13456,0.44803,309.68,2.31,1.47,2024-02-03,2214,T,78,6.1NRT,292.33,29.34,N
7.87768,-1.60354,317.99,1.58,1.24,2024-02-03,2214,T,96,6.1NRT,291.68,29.25,N
7.8758,-1.61764,307.94,1.58,1.24,2024-02-03,2214,T,70,6.1NRT,291.16,13.68,N
8.13263,0.44255,305.03,2.31,1.47,2024-02-03,2214,T,48,6.1NRT,291.99,16.82,N
7.8793,-1.60955,311.12,1.58,1.24,2024-02-03,2214,T,82,6.1NRT,291.46,17.41,N
7.98591,-2.00483,308.74,1.49,1.2,2024-02-03,2214,T,75,6.1NRT,293.68,14.23,N
7.77508,-4.32518,312.76,1.09,1.04,2024-02-03,2214,T,86,6.1NRT,291.17,13.02,N
7.77377,-4.33478,316.3,1.08,1.04,2024-02-03,2214,T,93,6.1NRT,291.17,16.29,N
7.78295,-4.33607,311.7,1.08,1.04,2024-02-03,2214,T,83,6.1NRT,290.82,12.29,N
8.17726,-2.86805,303.76,1.31,1.13,2024-02-03,2214,T,29,6.1NRT,293.48,6.44,N
8.20823,-2.86645,303.72,1.31,1.14,2024-02-03,2214,T,40,6.1NRT,293.07,6.91,N
8.2067,-2.87812,306.56,1.31,1.13,2024-02-03,2214,T,68,6.1NRT,293.25,9.47,N
7.56249,-8.06155,302.38,1.12,1.05,2024-02-03,2214,T,46,6.1NRT,292.19,4.92,N
7.57176,-8.0631,327.78,1.12,1.05,2024-02-03,2214,T,100,6.1NRT,295.04,29.7,N
7.57024,-8.07343,326.08,1.12,1.06,2024-02-03,2214,T,100,6.1NRT,294.68,27.43,N
8.72243,-1.10286,306.05,1.78,1.31,2024-02-03,2214,T,67,6.1NRT,290.86,14.46,N
8.08586,-6.85851,302.68,1.02,1.01,2024-02-03,2214,T,51,6.1NRT,290.39,5.39,N
9.12214,-0.20879,310.27,2.12,1.42,2024-02-03,2214,T,80,6.1NRT,293.75,24.95,N
9.13466,-0.21047,321.64,2.12,1.42,2024-02-03,2214,T,100,6.1NRT,293.88,53.91,N
8.11911,-7.85806,302.68,1.09,1.04,2024-02-03,2214,T,51,6.1NRT,289.82,6.19,N
8.13728,-8.17515,301.13,1.12,1.05,2024-02-03,2214,T,38,6.1NRT,289.9,5.66,N
8.84964,-3.42818,309.58,1.23,1.1,2024-02-03,2214,T,78,6.1NRT,293.01,10.69,N
8.84821,-3.4391,303.52,1.23,1.1,2024-02-03,2214,T,56,6.1NRT,292.46,5.35,N
8.43758,-7.11558,302.98,1.02,1.01,2024-02-03,2214,T,53,6.1NRT,291.75,5.54,N
8.44348,-7.84266,313.37,1.08,1.04,2024-02-03,2214,T,87,6.1NRT,291.05,13.86,N
9.07017,-3.7446,301.57,1.19,1.09,2024-02-03,2214,T,42,6.1NRT,291.29,4.77,N
8.41884,-8.44556,301.77,1.14,1.07,2024-02-03,2214,T,44,6.1NRT,291.35,5.52,N
9.09526,-3.73236,310.04,1.19,1.09,2024-02-03,2214,T,79,6.1NRT,290.94,11.84,N
9.71644,0.05595,302.91,2.28,1.46,2024-02-03,2214,T,52,6.1NRT,292.6,14.35,N
8.48858,-9.19803,306.87,1.26,1.11,2024-02-03,2214,T,70,6.1NRT,292.42,9.04,N
8.48688,-9.20975,314.89,1.26,1.11,2024-02-03,2214,T,90,6.1NRT,291.77,17.32,N
8.48956,-9.20457,312.25,1.26,1.11,2024-02-03,2214,T,84,6.1NRT,291.82,14.06,N
8.58877,-9.07425,302.88,1.23,1.1,2024-02-03,2214,T,52,6.1NRT,288.63,7.63,N
8.66611,-8.77511,301.54,1.18,1.08,2024-02-03,2214,T,42,6.1NRT,290.35,6.25,N
8.77656,-8.91606,301.85,1.2,1.09,2024-02-03,2214,T,45,6.1NRT,289.45,6.12,N
8.64815,-10.61925,309.68,1.56,1.23,2024-02-03,2214,T,78,6.1NRT,293.64,15.7,N
8.65281,-10.61169,305.4,1.55,1.23,2024-02-03,2214,T,64,6.1NRT,294.21,11.26,N
8.74193,-10.24556,306.56,1.46,1.19,2024-02-03,2214,T,68,6.1NRT,290.37,12.64,N
8.73999,-10.25827,319.67,1.46,1.19,2024-02-03,2214,T,99,6.1NRT,291.76,30.44,N
8.75048,-10.26008,313.72,1.46,1.19,2024-02-03,2214,T,88,6.1NRT,291.46,20.58,N
8.72258,-10.44409,301.89,1.51,1.21,2024-02-03,2214,T,45,6.1NRT,291.35,7.57,N
10.03085,-1.62077,309.58,1.7,1.28,2024-02-03,2214,T,78,6.1NRT,294.96,17.28,N
10.16511,-0.64246,312.59,2.04,1.39,2024-02-03,2214,T,85,6.1NRT,291.39,33.35,N
8.80084,-10.75555,309.4,1.58,1.24,2024-02-03,2214,T,77,6.1NRT,293.59,18.17,N
9.10968,-8.72896,305.8,1.16,1.07,2024-02-03,2214,T,31,6.1NRT,291.67,7.64,N
9.11701,-8.71501,301.87,1.16,1.07,2024-02-03,2214,T,45,6.1NRT,290.35,5.65,N
9.11548,-8.72521,306.32,1.16,1.07,2024-02-03,2214,T,68,6.1NRT,291.53,9.33,N
8.80491,-10.74802,302.81,1.58,1.24,2024-02-03,2214,T,16,6.1NRT,292.19,8.25,N
8.80271,-10.762,308.21,1.58,1.24,2024-02-03,2214,T,68,6.1NRT,292.33,15.35,N
9.17133,-8.60835,301.68,1.14,1.07,2024-02-03,2214,T,43,6.1NRT,291.21,5.71,N
9.4406,-8.85659,301.6,1.17,1.08,2024-02-03,2214,T,43,6.1NRT,289.44,5.47,N
9.35587,-9.84567,306.45,1.34,1.15,2024-02-03,2214,T,56,6.1NRT,293.62,10.01,N
9.50702,-9.59006,309.29,1.29,1.13,2024-02-03,2214,T,73,6.1NRT,289.53,12.88,N
9.86493,-8.15328,310.32,1.08,1.04,2024-02-03,2214,T,80,6.1NRT,291.25,11.14,N
9.77766,-9.00751,308.4,1.18,1.08,2024-02-03,2214,T,74,6.1NRT,291.44,10.8,N
9.77611,-9.01805,304.85,1.18,1.08,2024-02-03,2214,T,62,6.1NRT,290.16,8.1,N
9.67791,-9.81831,300.3,1.32,1.14,2024-02-03,2214,T,24,6.1NRT,290.23,5.96,N
10.06641,-8.42347,307.86,1.1,1.05,2024-02-03,2214,T,73,6.1NRT,289.32,9.37,N
10.04501,-8.93937,300.99,1.16,1.07,2024-02-03,2214,T,36,6.1NRT,289.56,5.44,N
9.61579,-12.17218,310.56,1.96,1.37,2024-02-03,2214,T,80,6.1NRT,292.25,26.62,N
10.78407,-4.53679,302.48,1.13,1.06,2024-02-03,2214,T,49,6.1NRT,291.76,5.78,N
9.68787,-12.18414,301.65,1.96,1.37,2024-02-03,2214,T,43,6.1NRT,291.02,11.54,N
9.71849,-12.06516,308.83,1.92,1.35,2024-02-03,2214,T,76,6.1NRT,292.67,21.07,N
9.69271,-12.19058,308.95,1.96,1.37,2024-02-03,2214,T,76,6.1NRT,290.95,24.07,N
9.66159,-12.45901,310.49,2.07,1.4,2024-02-03,2214,T,80,6.1NRT,292.16,26.67,N
9.67393,-12.46068,305.32,2.07,1.4,2024-02-03,2214,T,64,6.1NRT,293.26,17.4,N
10.17664,-9.29518,303.66,1.21,1.09,2024-02-03,2214,T,56,6.1NRT,290.75,7.26,N
10.10646,-11.03956,300.34,1.58,1.24,2024-02-03,2214,T,25,6.1NRT,289.93,8.37,N
11.27811,-3.43157,303.98,1.32,1.14,2024-02-03,2214,T,58,6.1NRT,291.89,7.65,N
11.27658,-3.44341,306.08,1.32,1.14,2024-02-03,2214,T,67,6.1NRT,291.71,9.47,N
10.51866,-10.4135,300.26,1.4,1.17,2024-02-03,2214,T,23,6.1NRT,288.75,7.03,N
11.759,-4.88397,317.05,1.11,1.05,2024-02-03,2214,T,94,6.1NRT,295.03,16.25,N
11.75768,-4.89377,305.08,1.11,1.05,2024-02-03,2214,T,63,6.1NRT,294.08,6.01,N
11.72893,-5.23601,308.32,1.08,1.04,2024-02-03,2214,T,74,6.1NRT,294.15,8.75,N
11.0857,-10.27127,306.53,1.35,1.15,2024-02-03,2214,T,68,6.1NRT,290.8,11.59,N
12.00903,-6.02897,309.42,1.02,1.01,2024-02-03,2214,T,77,6.1NRT,294.45,8.63,N
11.38495,-10.9131,304.05,1.47,1.2,2024-02-03,2214,T,54,6.1NRT,293.01,10.52,N
11.44451,-11.33132,303.98,1.58,1.24,2024-02-03,2214,T,58,6.1NRT,291.23,10.8,N
11.78702,-9.97811,304.22,1.26,1.12,2024-02-03,2214,T,59,6.1NRT,293.67,6.98,N
11.7872,-11.42838,301.34,1.58,1.24,2024-02-03,2214,T,40,6.1NRT,289.01,8.88,N
11.96432,-10.81884,304.68,1.42,1.18,2024-02-03,2214,T,61,6.1NRT,293.31,8.26,N
12.40694,-8.69228,314.74,1.07,1.03,2024-02-03,2214,T,90,6.1NRT,293.5,13.8,N
12.29138,-10.15937,312.96,1.28,1.12,2024-02-03,2214,T,86,6.1NRT,296.1,14.82,N
12.28961,-10.17113,305.1,1.28,1.12,2024-02-03,2214,T,63,6.1NRT,294.81,6.65,N
12.30124,-10.16096,317.6,1.28,1.12,2024-02-03,2214,T,95,6.1NRT,294.68,20.04,N
12.25856,-10.51319,304.02,1.34,1.15,2024-02-03,2214,T,56,6.1NRT,293.23,6.86,N
12.35485,-9.88924,304.64,1.23,1.1,2024-02-03,2214,T,61,6.1NRT,294.56,6.38,N
12.25867,-10.50747,308.67,1.34,1.15,2024-02-03,2214,T,75,6.1NRT,293.6,11.77,N
12.31427,-10.21676,318.86,1.28,1.12,2024-02-03,2214,T,98,6.1NRT,296.41,22.27,N
12.477,-9.6008,304.03,1.18,1.08,2024-02-03,2214,T,58,6.1NRT,292.03,6.57,N
12.67281,-8.44978,304.15,1.05,1.02,2024-02-03,2214,T,59,6.1NRT,293.71,5.04,N
12.67144,-8.45917,307.51,1.05,1.02,2024-02-03,2214,T,72,6.1NRT,294.02,7.29,N
12.82621,-7.70104,304.87,1.01,1,2024-02-03,2214,T,62,6.1NRT,294.69,4.76,N
12.82992,-7.7386,305.34,1.01,1,2024-02-03,2214,T,26,6.1NRT,294.18,4.58,N
12.83749,-7.74907,304.28,1.01,1,2024-02-03,2214,T,19,6.1NRT,292.2,4.21,N
12.53625,-10.17141,302.15,1.27,1.12,2024-02-03,2214,T,45,6.1NRT,290.87,6.22,N
12.40808,-11.07012,314.96,1.46,1.19,2024-02-03,2214,T,90,6.1NRT,292.25,22.32,N
12.66691,-9.72503,301.54,1.19,1.09,2024-02-03,2214,T,42,6.1NRT,291.06,5.81,N
13.65584,-4.06355,311.01,1.29,1.13,2024-02-03,2216,T,81,6.1NRT,293.58,13.92,N
12.71128,-11.17789,314.16,1.46,1.2,2024-02-03,2216,T,89,6.1NRT,298.07,17.96,N
12.86418,-10.17931,303.03,1.25,1.11,2024-02-03,2216,T,53,6.1NRT,291.4,7.32,N
12.53083,-12.69529,302.79,1.91,1.35,2024-02-03,2216,T,51,6.1NRT,292.46,11.14,N
12.40248,-13.79846,310.65,2.34,1.48,2024-02-03,2216,T,81,6.1NRT,293.67,35.29,N
12.83155,-12.32672,319.18,1.77,1.3,2024-02-03,2216,T,98,6.1NRT,296.86,36.2,N
13.01674,-12.46821,304.73,1.8,1.31,2024-02-03,2216,T,61,6.1NRT,294.51,11.89,N
13.26645,-15.00483,312.28,2.8,1.6,2024-02-03,2216,T,85,6.1NRT,295.38,46.05,N
13.28045,-15.00746,306.79,2.8,1.6,2024-02-03,2216,T,64,6.1NRT,293.75,29.97,N
13.27067,-15.01094,310.07,2.8,1.6,2024-02-03,2216,T,46,6.1NRT,294.77,37.94,N
14.63035,-10.76648,309.04,1.29,1.13,2024-02-03,2216,T,76,6.1NRT,296.36,11,N
15.05281,-12.00133,310.64,1.53,1.22,2024-02-03,2216,T,81,6.1NRT,291.6,18.84,N
15.05061,-12.01522,321.74,1.53,1.22,2024-02-03,2216,T,100,6.1NRT,292.2,36.74,N
-33.18775,-71.49616,339.03,1.31,1.13,2024-02-03,1925,A,72,6.1NRT,313.65,37.76,D
-33.17019,-71.45708,340.54,1.31,1.14,2024-02-03,1925,A,86,6.1NRT,311.2,41.54,D
-33.18263,-71.52632,336.87,1.3,1.13,2024-02-03,1925,A,54,6.1NRT,312.46,36.11,D
-33.15766,-71.44613,339.51,1.32,1.14,2024-02-03,1925,A,84,6.1NRT,310.79,40.31,D
-33.16012,-71.45975,389.58,1.31,1.14,2024-02-03,1925,A,100,6.1NRT,318.92,267.52,D
-33.1626,-71.4735,341.53,1.31,1.14,2024-02-03,1925,A,82,6.1NRT,313.01,39.48,D
-33.17257,-71.52885,422.06,1.3,1.13,2024-02-03,1925,A,75,6.1NRT,326.56,587.59,D
-33.17505,-71.54263,350.42,1.3,1.13,2024-02-03,1925,A,88,6.1NRT,310.88,76.08,D
-33.14746,-71.44819,349.31,1.32,1.14,2024-02-03,1925,A,93,6.1NRT,310.65,66.58,D
-33.15003,-71.46236,339.19,1.31,1.14,2024-02-03,1925,A,84,6.1NRT,308.57,36.47,D
-33.1373,-71.45048,427.44,1.32,1.14,2024-02-03,1925,A,100,6.1NRT,323.7,664.79,D
-33.13988,-71.46461,372.37,1.31,1.14,2024-02-03,1925,A,100,6.1NRT,314.45,155.83,D
